"METHOTREXATE"	"BLEBBISTATIN"	"CAMPTOTHECIN"	"DOXORUBICIN HYDROCHLORIDE"	"CYCLOHEXIMIDE"	"ACLACINOMYCIN A"	"ETOPOSIDE"	"GELDANAMYCIN"	"MITOMYCIN C"	"RAPAMYCIN"	"TRICHOSTATIN A"	"VINCRISTINE"	"MONASTROL"	"H-7, DIHYDROCHLORIDE"
"8658"	0.00977601285673032	0.000321011226179557	0.00933056177460505	0.0342431379845312	0.0139749364652859	0.000653681587649314	0.0720718555204686	0.0100174015959363	0.00942826244871307	0.0204861341825437	0.0106039588451584	0.000311871658510431	8.77089970062412e-05	5.14702959522291e-05
"1488"	0.00325031750925417	0.000414761470941984	0.0034548820900587	0.0220178052962545	0.0141274777021044	0.00141102488170018	0.0108524609356465	0.00333420063724416	0.00370376977157841	0.0145271879833756	0.00622802634849728	0.000781550941758508	0.000208876811594203	0.000250368112772788
"3033"	0.00363221900994817	0.000139149326392487	0.000740606685234887	0.0112125216051982	0.00618821560404567	9.4677585031071e-05	0.00346781237768839	0.00103995363222585	0.00120667455812652	0.00460355287074579	0.00138725838585987	0.000218083884354855	1.86827084444816e-05	3.44683262571531e-05
"7172"	0.0193988987576705	0.000727198283923046	0.016026535164323	0.0550764519635336	0.0358789953194617	0.00167077060778188	0.0292364908364074	0.0149729640533661	0.0264841170051143	0.0368235191250559	0.00953698003202314	0.00314747511752318	0.000139161768502757	0.000149694922941065
"8639"	0.0123089786728085	0.0025261135904785	0.0128424093306326	0.0657991397484869	0.0523931870944718	0.00291296166721251	0.0435237638789986	0.0104068757027471	0.0123884786604223	0.0583690290366877	0.0171799488980823	0.00515300845249922	0.000124299227876877	0.000135870834965535
"23382"	0.0136151042667495	0.000564244778789852	0.00108415621806891	0.0215796580108046	0.00773754822906486	0.000126757637584475	0.00931308869527118	0.00138274967040536	0.00295189271223199	0.00579886557860538	0.00895107552577279	0.000241956849144264	3.61773245033155e-05	0.000122266860039827
"8560"	0.00778574850175659	0.00153743008637261	0.00837483143257922	0.0528750117235305	0.0233040914946348	0.00154141750730514	0.023029037166125	0.00596710417668549	0.00700560060375162	0.0175018881811785	0.0061619543109737	0.00254118331540036	3.62032106102531e-05	3.69101303219331e-05
"84532"	0.00481990767837882	0.000619404559620223	0.00273610125850106	0.0232054481770553	0.0102818031882455	0.000495130799793565	0.00879019872033033	0.00326176134352559	0.00318483714214875	0.0118675529312439	0.00368362674022935	0.000525575520484414	0.000177477865858836	0.000314353186492493
"1537"	0.00355086116396498	0.00141088056835172	0.00265500885537797	0.0305713039949162	0.0123032080444004	0.000974910839250601	0.0138677129684489	0.00463680308266351	0.00524473639910163	0.0147679968866499	0.00394494848564385	0.000502620181105221	0.000165412437496918	0.000234821769069147
"51268"	0.0269157492305642	0.000519685656136339	0.0027961915019017	0.0328971403050611	0.0120540397076108	0.000455106242282068	0.00866695513868143	0.00276592747093292	0.00500034843947094	0.0121261768713833	0.00682778647492042	0.00151534248825055	0.000110218083848834	2.42493765119382e-05
"594"	0.00957570602440769	0.00132772111214866	0.00270967381164905	0.0394360981145102	0.0234527940520118	0.00099818383644992	0.0121815038781459	0.00442595461816593	0.00445715253149973	0.0189137724061457	0.00815413184093881	0.00059548425922564	0.000365436888432393	0.000698031869527015
"1582"	0.0094118925925857	0.000345304211552342	0.00444813194657537	0.0457232077417796	0.0303107222671298	0.00157438521420731	0.0152920879120166	0.00619556327658164	0.014847846114222	0.0203450725772896	0.0119225140574146	0.00601316089368608	2.34811752695407e-05	2.38202987211371e-05
"6470"	0.0870848085984493	0.000810024818220278	0.00514860850033239	0.068680161048105	0.0248942373346967	0.000684599404953302	0.0215492953838505	0.00501096992062283	0.00875722589897664	0.0288858409618795	0.0162654129675729	0.00224502737178842	0.000167818773447246	0.000413310148807244
"79901"	0.00528045374665551	9.00862285762788e-05	0.00250529635502687	0.032311677994484	0.0103453517627753	0.00037461471272128	0.00768121660774623	0.002606822932911	0.00418709021337868	0.00953077475089883	0.00335105580190847	0.000455840298725938	0	0.000496447519330863
"5105"	0.0167130425845454	0.00413676093336205	0.00978515833679532	0.0540794525611709	0.0460561442513354	0.00330070561597366	0.0424099993927237	0.011130609260281	0.00968874400095913	0.0645259822685047	0.0175452742023308	0.00364590941546893	0.00047795796310413	0.000887208919540377
"79642"	0.00434701388721712	0.00298289422349117	0.003368993380652	0.0228892593425975	0.0165109399215517	0.000155182758636746	0.0149472204400681	0.00758218402113092	0.0044590724720124	0.0148945817943957	0.00405541375003588	0.000720689566177214	8.30441075883626e-05	0.00100896156869266
"587"	0.00899965602790201	0.000639762202474269	0.00422691204875863	0.0339794431139142	0.0184081831960602	0.000743612590438526	0.0110841913533538	0.00472306688182892	0.00477608852896099	0.0173419141610131	0.00497140619421114	0.000660725330603529	2.17453949751125e-05	8.18712838531954e-05
"26061"	0.0040702210588751	0.000573328035473345	0.00202379742983304	0.0187427219751394	0.00888259628875513	0.000213061321516891	0.00699940159059637	0.00166880283229562	0.00181220914370309	0.00956853618353006	0.00183224230585422	0.000603048077060693	4.62562299124825e-05	0.000335175870540241
"3032"	0.00265749292861211	0.000158119785199346	0.000997756450215544	0.0133273322370251	0.00815570952507381	0.000151801631509918	0.00527865481811615	0.00112158560408929	0.00199414038808805	0.00624395520128427	0.00114596776801285	0.000409588290849858	1.65730776858991e-05	5.15388923849861e-05
"55191"	0.00553027734807646	0.0010450360517451	0.00354531156875796	0.027394606479366	0.0126377925531777	0.000590124767167368	0.0122819615949279	0.00562236064252291	0.0030919701167134	0.0151670665789679	0.00435007251709801	0.00100586785153936	0.000261877646941029	0.000222799078334217
"89874"	0.00387810901287371	0.000225497900044579	0.00136743422013204	0.0119756754981211	0.00427693382657914	3.41175724095554e-05	0.00370326674808482	0.000907956367950541	0.00165346142945609	0.00424156127535338	0.000827558162559203	8.01581946029689e-05	0	0
"3418"	0.0126134408816081	0.00155964506123969	0.00457925448220071	0.0337282526902056	0.0202294994464317	0.000663601065759241	0.0153649229286799	0.00404185086989266	0.0035603938644802	0.0162259394906805	0.00992216813044518	0.00235790047580894	0.00022002932575552	0.000185503195856542
"29796"	0.00338357042215104	0.00122487447625822	0.00230463618432037	0.0284532088850517	0.0129566146670168	0.000846707182607677	0.0125657101265189	0.00441564358912292	0.00485412266651238	0.0128171762971325	0.00366156456795816	0.000436374442687601	0.000143736040380535	0.000204078214142652
"340075"	0.00274784773854738	0.0029251630760818	0.0025973104159212	0.0184883963964287	0.00858121714155351	0.000100736785705525	0.00839658285026808	0.00546019683640286	0.0022597794412564	0.0109510769495505	0.00178104905151771	3.22691926775509e-05	6.38276687960467e-05	6.47879390520096e-05
"30"	0.00354802644386522	0.00106530364300837	0.00508850650764728	0.0223318076189031	0.0129251734228293	0.000262697086994523	0.0138634487247337	0.00203154239167849	0.00255201730404502	0.0159784867156708	0.0029348066469585	0.000358028732286005	8.60486770237657e-05	1.89215910461257e-05
"6472"	0.0710769646801613	0.000809616349222556	0.00417093869693635	0.053849380704338	0.0175475850740758	0.000570302210692066	0.0158992686752614	0.00437883604062119	0.00619851814145733	0.0236701694495856	0.0102409929855941	0.00259420261521103	0.00014542775598942	0.000197043786166255
"1743"	0.00430809576063326	0.00157242094593693	0.00499960981823903	0.0194540308880626	0.0111875415665458	0.000147722567759178	0.0105101234851491	0.00329693395877457	0.00315010752020453	0.0122387337411386	0.00257727134457096	0.000677807865923891	0.000344400967036904	0.000386486712164301
"226"	0.00387585940265403	0.00113141067584658	0.0020320081501973	0.0216981464262598	0.017606923994724	0.000251534838546035	0.0398287545350387	0.00303780629402677	0.00320682067350954	0.0134450234527604	0.00287590043473718	0.000945176477556893	0.000193498200497309	0.000149831909353729
"7360"	0.00435282000765357	0.000914489895855612	0.00140196907787441	0.0213964052782573	0.0110724658992736	0.000304257367962533	0.00914536623621214	0.00292417302160369	0.00276443399423274	0.00937278813454655	0.00278722676008108	0.000386448703358807	0.000175976581991861	0.000182387367871679
"22978"	0.0120146115297256	0.00264335298320136	0.00466352240850078	0.0330459041333734	0.0163381906520177	0.00137053869069269	0.0288133680906253	0.00683475576669521	0.0135962986489078	0.0251272813292524	0.00832504004629788	0.000545905935764444	0.000841728553616895	0.000206353490154898
"4089"	0.00425980978988633	0.00126236526278154	0.00429973119622152	0.0336089378459472	0.0233950908237068	0.00185936171927687	0.0170630960074116	0.00653048286102677	0.00457614536072053	0.0354540669893338	0.00826472665259001	0.00166653946620231	0.000239633525584891	0.000394923448747586
"1528"	0.00756670758227091	0.000734096462849068	0.00835282744080114	0.0397322408784458	0.0173305208277016	0.00115342269633691	0.0161855628373447	0.0126309982874053	0.00875835699582862	0.021069118470519	0.00598024677644159	0.00111887370443072	0	0.000296774460143533
"65220"	0.00689520312483032	0.000824465406306009	0.00399721274573792	0.0275693412906686	0.0119130927424228	0.000422414470487007	0.0123258506965568	0.00643744022207037	0.00416515805792679	0.0136021548402128	0.00517013186912957	0.00120997034772229	0.00029098271561781	0.000234569070812352
"1431"	0.00639086859790663	0.00127496923961034	0.011510312054298	0.0522164031830879	0.0310334519222244	0.00167248413959619	0.0220933623256583	0.0120449130212767	0.00636899146141375	0.0355521402214359	0.0168041884105698	0.00131875894411858	8.92984406641022e-05	0.000211376102236673
"1468"	0.00503110589853009	0.000826102494680232	0.00394192825696094	0.0287871169124401	0.0172815093263146	0.000399270130442631	0.0203594265732618	0.00407924150365387	0.00325891580104293	0.0155503797791428	0.00217104249463055	0.000857099955719454	0.000194250410992795	0.000765190689328743
"4948"	0.0485201823959687	0.000268437588682949	0.00327151726873206	0.0315458511645101	0.0094420960657597	0.002201112956127	0.0348260781598525	0.00468563167119079	0.00655979075127247	0.0148549885097356	0.00413962762822473	0.0172395248281493	0	0
"84188"	0.00419825655520312	0.000122342355419139	0.00184540618104729	0.021229471702297	0.0100162033505791	0.000185444378687887	0.00609197518425022	0.00141316187077607	0.00253269878373686	0.00631458093479148	0.00115471782927672	0.000851513817848956	0	0
"22901"	0.00397662782747413	0.00226910133711429	0.00252732253250484	0.0191191740872546	0.0148618446250458	0.000107914265500069	0.011846081033003	0.00692603843131142	0.00304937622651283	0.0126831623992771	0.00292249305577881	0.000292533531875563	8.75900298821601e-05	0.00106465007013227
"6898"	0.0221083354111042	0.00104297974246816	0.011963783131214	0.0596689184250824	0.0568983019742281	0.00368693582510166	0.0293791525471916	0.0107718920603048	0.00769712871784701	0.055091922731946	0.0177239811048801	0.00503597793974551	0	0.000256075088670017
"130013"	0.00889289627459746	0.00176894073998402	0.011522000209492	0.0373649517767292	0.0352342099674313	0.00362293383017624	0.0289699008034507	0.00959939419125749	0.0146675654801777	0.021877529053956	0.0150218709809174	0.00115286613491818	6.01566791485772e-05	0.00050203167336459
"3981"	0.00431531968889367	0.000419364650397727	0.00246255146002968	0.0293324985207637	0.0117831154148927	0.000767788939186135	0.0087998402517546	0.00368296515992915	0.0114544239740797	0.0171789787151312	0.00313673089844347	0.000299427258219503	0.000306456230196268	0.00020731511127017
"5169"	0.00490084967015802	0.00125267659449597	0.00237381488838386	0.0299028552375762	0.0185600913156907	0.00064050804419721	0.0143152249969132	0.00374620029679378	0.0039291211084061	0.0198748581594466	0.0045097280720519	0.000263141734042919	0.000142979520351101	0.000508263749754162
"9615"	0.0135845160502458	0.00355498268827866	0.00528675827278767	0.0409114220563857	0.0159552249802653	0.00116799982692602	0.0179227879563028	0.0052670692348632	0.0171198562006809	0.0203617689069951	0.00509320598416026	0.000628262193237506	0.00128723490188961	0.000132390650466832
"416"	0.0049678784855475	0.00424550600435078	0.00297695705137061	0.0205682106224415	0.017698533491801	0.000455976649580094	0.0132465506680938	0.00876114249492159	0.00451238356755072	0.0149105631277376	0.00501429183612736	0.000630733079266822	8.30441075883626e-05	0.00100896156869266
"150763"	0.00196974870915884	8.14197963026162e-05	0.000632631145014473	0.00921578380873976	0.00350492942998277	4.27989564478351e-05	0.00357514063739913	0.000392931799814192	0.00343063229417969	0.012629294389462	0.000401986375860488	0.000164904158800105	0	0
"26275"	0.00618812034501946	0.000282184023416595	0.00288292806465828	0.0224769607977723	0.00714183142804267	0.000277491337829185	0.0130664084914157	0.00655958897249685	0.00260879821842391	0.0115091220223135	0.00307473105609472	0.000784334610351147	2.61204328541444e-05	2.64790601814315e-05
"83666"	0.00225019593435425	0.000121500224324897	0.00114033747701677	0.00931473224858837	0.00406179803131124	0.00035660770175097	0.00417562886250383	0.00105311398850684	0.00158011989405583	0.0188211347385992	0.000813042014565371	0.000394495909754287	0	0
"55902"	0.00686010465474087	0.00107588765952375	0.00549129775250389	0.029258685565226	0.0312333134016529	0.00150192416484191	0.0148956093073957	0.00634625480143681	0.00831361452550385	0.0210280470841285	0.00802825595775685	0.000775991339974304	0.000152187313742589	0.000269318106968843
"5167"	0.0124085213507517	0.00239635960371303	0.0125720261679307	0.0456924036919691	0.0305234412277209	0.000750699985529964	0.0360880788885463	0.00984677261337412	0.00975000053848306	0.0271563356159298	0.0137633935008237	0.000486664985150652	0.000241101849524618	0.000479021901616107
"54981"	0.00371864689691908	0.0012198594477626	0.00237014917748099	0.019244448923636	0.00911186210272913	0.000712753397649916	0.00969613316688508	0.00543803020697239	0.00348333322921093	0.0209174619536259	0.00397710464283204	0.0010817396718291	0.000556942589608204	0.000378662997347499
"4860"	0.0291013240143341	0.00272439263399225	0.0123346798545558	0.0705090772192368	0.0402403008159033	0.001891750566755	0.0446989657614588	0.0363960523928359	0.0231066743738181	0.0635645709476102	0.0146455231178993	0.00232711774866007	0.000667696845656834	0.000135210727886739
"9606.ENSP00000354554"	0.00590233241072099	0.0010573141181082	0.00764147617585901	0.0599073639962276	0.0286703659936158	0.00285967344149611	0.0403734506854734	0.00905521242154959	0.0151983618782666	0.027185034585717	0.00893743352391726	0.00154878638539123	0.000586863069449978	0.000583939119167853
"9606.ENSP00000354665"	0.00346671614263816	8.54585482205368e-05	0.00172920949270191	0.0265173932396522	0.00425248568100121	4.4936407077869e-05	0.0065634146666306	0.00157919240224461	0.00480777440333201	0.00437139292797561	0.000910690032774765	0.000189474739223799	0	0.000118713345541799
"9606.ENSP00000354687"	0.00685272720896691	0.00064715230439905	0.00359526299567693	0.0327722620855784	0.0166757893321909	0.00167968007973683	0.0126321025086721	0.0217888042392547	0.00488917242374546	0.0287439065140771	0.00159928932428351	0.00122331185695478	0	8.83801994418704e-05
"9606.ENSP00000354728"	0.0033020781418896	8.14488088662699e-05	0.00164730276312286	0.0274044436062968	0.00405161312230168	4.28250082163329e-05	0.00625109945861639	0.00150514098576047	0.00458025182324878	0.00416551243294377	0.000867772884515106	0.000180579731143927	0	0.000113161651422812
"9606.ENSP00000354813"	0.00346671614263816	8.54585482205368e-05	0.00172920949270191	0.0265173932396522	0.00425248568100121	4.4936407077869e-05	0.0065634146666306	0.00157919240224461	0.00480777440333201	0.00437139292797561	0.000910690032774765	0.000189474739223799	0	0.000118713345541799
"9606.ENSP00000354961"	0.00423298385840063	7.80556256050168e-05	0.00474960723354139	0.0342247055638382	0.00849421579111004	0.000226374222348627	0.0124097063007528	0.00305813908779795	0.00715769123349498	0.0102567566891827	0.002571138141971	0.000173003914541669	0	0.000108361538779737
"9606.ENSP00000355046"	0.0033020781418896	8.14488088662699e-05	0.00164730276312286	0.0440714224428334	0.00405161312230168	4.28250082163329e-05	0.00625109945861639	0.00989614455393879	0.0234089347580508	0.00416551243294377	0.000867772884515106	0.000180579731143927	0	0.000113161651422812
"9606.ENSP00000355206"	0.00346671614263816	8.54585482205368e-05	0.00172920949270191	0.0265173932396522	0.00425248568100121	4.4936407077869e-05	0.0065634146666306	0.00157919240224461	0.00480777440333201	0.00437139292797561	0.000910690032774765	0.000189474739223799	0	0.000118713345541799
"2271"	0.0041309385893261	0.000423674138999886	0.0032772702699548	0.0289145196121602	0.0068597868930214	0.000146517652248639	0.00882501888689228	0.00372413155776416	0.00556266151111384	0.00846202458228	0.00111469122731923	0.000256620551237422	2.9980555104608e-05	0.000384953056009332
"39"	0.00343654599837492	0.000275131746744123	0.00213801309671472	0.0190533364790377	0.0269381268300277	0.000830904639857906	0.00685395768954333	0.00237928151224058	0.00281257074782481	0.0145197598037857	0.00310271424376944	0.000322478870395771	5.70801619346497e-05	7.04542158440097e-05
"1892"	0.00168995796549294	0.000187566436785322	0.000589074370201919	0.00850983125395894	0.00429121252231948	6.65908804727753e-05	0.00336798496068017	0.000777294050828176	0.00159771684471987	0.003066146834841	0.000415602023610961	0.000208591078010252	3.21110259816094e-05	2.68269388410999e-05
"36"	0.00845994434935102	0.000416176741925906	0.00197174889708756	0.0171725445933041	0.00698806703629288	0.000405310200248445	0.00730322502704036	0.00189006916189134	0.00300433243824439	0.00631616363657965	0.00314446791176046	0.000688722289780222	4.59320712267218e-05	7.09435039126053e-05
"51205"	0.00753649957522581	0.00069600959927071	0.00227175799826805	0.0284568910698116	0.0115766691368107	0.000220056596885489	0.00816077770043199	0.00343827364543252	0.00345169028604772	0.0112440626121859	0.00169471531554452	0.00156530422536741	0.000132359913701187	0.000181270034937247
"1081"	0.0210485256230358	0.00194228012342117	0.00906429881225383	0.0664521854421079	0.0603245370988846	0.00315937084702585	0.0345327239444735	0.0136067108238199	0.00906701115211145	0.042155815397673	0.0187708992984474	0.00418883517769585	0.00054935296729732	0.00644063498740532
"1629"	0.0071326219860628	0.000753551524570748	0.00195820618422956	0.0316572437431424	0.0113402287036863	0.000505292515533984	0.0106847869303689	0.00322353087518014	0.00356717779061907	0.01124662928465	0.00563373286711396	0.000513079499056102	9.41600024345801e-05	0.000118384992666584
"2805"	0.0144514553801436	0.00514217574576143	0.0118454162802621	0.0863753268585025	0.0412759590399091	0.00146635519715976	0.0383517730070184	0.0143561197619242	0.0146422062881652	0.0512655521085647	0.013778216129079	0.00101854752273623	8.80470395165226e-05	0.000287299628156627
"1491"	0.0146030289169548	0.00132051031246281	0.00407983677497368	0.0444413645198744	0.018502883675696	0.000793059722133815	0.0136357450052723	0.00585411859398825	0.00825558318982625	0.0187675485551616	0.00770856792416856	0.000486760530774313	0.000552270130756983	0.000173704001750594
"6342"	0.0338670635353402	0.000750494950236792	0.00242694640561135	0.0311153978793396	0.0131736439575224	0.00105560705140117	0.0163196250219125	0.00164638347746992	0.00349592270197565	0.0114973435563503	0.00279926563566304	0.0129342584484642	2.02419770638223e-05	2.04946575030413e-05
"80351"	0.0083211048942632	0.00063956649909529	0.0123929155025023	0.0459280652559233	0.0210687481205048	0.000940170540163524	0.0643320805916837	0.00549817905048714	0.0254765117582869	0.00928129689489278	0.00793149415365223	0.0038539359510206	0.000292819941220683	0.000265775914340314
"5230"	0.0104812038262833	0.00285252520220773	0.00648122074461277	0.0430706149270417	0.0245607890912706	0.000670159697471869	0.031247878904905	0.00669653296874515	0.00590319780939347	0.0350840800593034	0.00678345914448831	0.00920725086533263	0.000186605396962284	0.000750708971892435
"55753"	0.00488150083974503	0.000767261252026266	0.0053368998253388	0.0171048746497025	0.0109809000856895	8.30992224065134e-05	0.00796149844861876	0.00214543312533786	0.00182439879013442	0.0103769125009922	0.0014644575895425	0.000679112965401704	9.79223810023225e-05	0.00037966663242132
"3155"	0.00971410833886602	0.000466488250310413	0.00147113396856136	0.0139997681382409	0.0383597206950943	0.000101604575361868	0.00645072867038835	0.00145926885825016	0.00488646826668843	0.0260942222839692	0.000985656677978317	0.000318652710460584	4.89629532386285e-05	4.09276283117439e-05
"229"	0.00370799485674473	0.000797588331007255	0.00246707224390581	0.0214290937919715	0.0185389961808394	0.000492922824990947	0.0319035252251552	0.00346681834843561	0.00259663050351172	0.0151407433272714	0.00263262545141017	0.000685551851630144	0.000123156854692904	0.000102568156245508
"5095"	0.0038990751182998	0.000940020854707773	0.00192234745391982	0.0207297492669085	0.00702494900526399	0.000909939123329764	0.00678452436241767	0.00299312352877745	0.00296262865902926	0.00805138302459971	0.00162461107004701	0.000627118755840473	0.000454628194691072	6.94384143243784e-05
"29968"	0.00893843892540477	0.000630986701715417	0.00621236657467897	0.0381934569506266	0.0149623240665129	0.00129475347543921	0.0201799363179884	0.00524862294801851	0.00571431435980206	0.0171259284137703	0.00530055628841528	0.00229613354074931	9.29076254793207e-05	0.000303492403110062
"3980"	0.00437293263780092	0.000640888213491678	0.00218931017053529	0.0240298050166785	0.00872112277907186	0.000748484312618876	0.00882010814368712	0.00453982509263985	0.011514892051114	0.0154531038846528	0.00349046166610158	0.000260576577825993	0.000201863355829576	0.000197376861272565
"8803"	0.00507809449988237	0.000670058491491005	0.00580157603664727	0.0249309045174956	0.010354361667678	7.25189248561374e-05	0.00858400994722347	0.00260307071884015	0.00494364865119538	0.0103976350340362	0.00127759028208988	0.000592569730788335	8.54906172688032e-05	0.000331200296897512
"27089"	0.0034260634341418	0.00124024317123441	0.00233357990139633	0.02881269946793	0.0131193560063364	0.000857305368607846	0.0127238140109923	0.00447098242414477	0.00491506754174314	0.012978298319098	0.00370754961374061	0.000441848276846454	0.000145529219528484	0.000206621950046348
"2592"	0.00226783754435226	0.000699151642393496	0.000989101853513814	0.0138775173547322	0.00779864169033141	0.000371517498716663	0.0106165563033916	0.00261689694680435	0.00147728893663031	0.00787953441214367	0.0033655901436512	0.000316929950948378	0.000146836230000776	0.000116887385755343
"153642"	0.00397662782747413	0.00226910133711429	0.00252732253250484	0.0191191740872546	0.0148618446250458	0.000107914265500069	0.011846081033003	0.00692603843131142	0.00304937622651283	0.0126831623992771	0.00292249305577881	0.000292533531875563	8.75900298821601e-05	0.00106465007013227
"347527"	0.00537132721649636	0.00187532089108024	0.00193921075126387	0.0156338422524307	0.0202345115392974	6.473858247982e-05	0.012320442702255	0.0035072849006832	0.00187241014248151	0.0194748543994013	0.00114235172964743	2.07238333424784e-05	4.10404597344788e-05	0.000409511659674615
"415"	0.0049678784855475	0.00424550600435078	0.00297695705137061	0.0205682106224415	0.017698533491801	0.000455976649580094	0.0132465506680938	0.00876114249492159	0.00451238356755072	0.0149105631277376	0.00501429183612736	0.000630733079266822	8.30441075883626e-05	0.00100896156869266
"414"	0.0049678784855475	0.00424550600435078	0.00297695705137061	0.0205682106224415	0.017698533491801	0.000455976649580094	0.0132465506680938	0.00876114249492159	0.00451238356755072	0.0149105631277376	0.00501429183612736	0.000630733079266822	8.30441075883626e-05	0.00100896156869266
"2731"	0.0270521779041674	0.000302248977989396	0.00196104150930724	0.0237449987029314	0.00542141087413119	3.66107146465712e-05	0.0050799138851927	0.000883756202696388	0.00222440777741925	0.00622899445398459	0.00465937690877593	0.000828202782518369	0	0
"143"	0.00900098338304516	0.000121500224324897	0.00789112492570768	0.0160655196972793	0.0108125854800022	0.00035660770175097	0.0109264163111947	0.00780390143719775	0.00833090734274675	0.00409880823355416	0.00756382946325628	0.000394495909754287	0	0
"165631"	0.00642031430469942	0.000539290518637235	0.00562362596473118	0.0193408436791554	0.0139331295132554	0.000584392983048989	0.011583787077287	0.00603731304854386	0.00599145893145978	0.0287285422610452	0.0070924055405547	0.00041593122306805	5.54098688995179e-05	0.00011940583330987
"7306"	0.00540422960764337	0.0010255169754518	0.00861426831255929	0.0466187159494357	0.0285540044643417	0.00229763160462602	0.0199860158664924	0.00761251917948861	0.00795167146000022	0.0274304263856569	0.00989524068876379	0.000547677751398341	0.000142501733079156	0.00060712995801859
"8802"	0.0046254018958569	0.00104341660617443	0.00533971194684573	0.0234740398791925	0.0103435795210306	8.851101869749e-05	0.00840926984483714	0.00296505707989832	0.00449832646615302	0.0114842128476929	0.0013552264922408	0.000646597963558179	0.000190407937990522	0.000312273530879783
"5091"	0.00503453464117186	0.00177559231537203	0.00509433689549688	0.032909530783247	0.0179785260776202	0.000446555074831673	0.0127565773860126	0.00610889793081294	0.00269569201427372	0.0268629498908875	0.00505536992932727	0.000598025177306063	0.000353025248491581	0.000203117666995151
"130"	0.00707974984356112	0.000332259782708524	0.00742887342434694	0.038132526717955	0.0108826372300327	0.00169034812137846	0.016126924330415	0.00297569690992475	0.00808922672594438	0.0128913428231835	0.00622118365973315	0.00543817164242534	0	0.000120063287127389
"441024"	0.0363646004102991	0.000531780726115173	0.00127687197154072	0.0258267809859786	0.00636134268565293	0.000136512895440438	0.00479409241520462	0.00196992116954641	0.0016682935509139	0.0115899121254011	0.00581564614677656	0.00126222966571819	9.49401832460405e-05	8.30348948763517e-05
"137964"	0.0031205011654168	0.000865957346224598	0.00169284293333705	0.0166403260749503	0.00843396625301735	0.000290365025234215	0.0074032428584953	0.00258067431702203	0.00372677056138591	0.0192437751535524	0.00218290367448029	0.000709949909290007	0.00011329083199803	0.000121383919056232
"8608"	0.0050373092863886	0.00170149505234136	0.00508239897061379	0.0380897582453827	0.0177730240255595	0.006239058665171	0.0212178680114953	0.00559413695649378	0.00323939511311462	0.0217387167738622	0.00953404870116771	0.00566043071537874	3.21772709690939e-05	0.000146144648931263
"10039"	0.00671922171004752	0.000389881190412997	0.00575325850334836	0.02394442174175	0.0113945033905484	0.000927784153457296	0.0119555191833321	0.0143514821949762	0.00670046668502496	0.0270791466369688	0.00984547052403059	0.000436236702626483	0	0
"80146"	0.00557332981982041	0.000625939598535173	0.00144607815794884	0.022610166753186	0.0101227485564106	0.000176960614448872	0.00850359698354114	0.00196650234484799	0.00242642362365563	0.00603277230520685	0.00170361743530029	0.00235825856916825	5.85601732625757e-05	4.88291801035544e-05
"25870"	0.00403455968889631	0.00298392482698277	0.00247659103388594	0.0249251071206572	0.0144167041847454	0.00049713444447332	0.012128039496944	0.00507459283048197	0.00304468186182733	0.017496521447656	0.00387297228399428	2.39589202362954e-05	4.74334634444727e-05	0.000464685836915858
"9606.ENSP00000412888"	0.0239186234055585	0.000896923704570154	0.00478999344857012	0.0347702060140255	0.0211809801962596	0.00102959234396409	0.0175411560478458	0.00476206504787167	0.00494829647686346	0.0179891273602692	0.0076954862266175	0.000863511952831751	9.59282417494928e-05	0.000104610376103707
"54677"	0.00577991030267116	0.00127406794262308	0.00321178645951041	0.0467038110761914	0.0159296551086013	0.000400520858565667	0.0153221758910584	0.00298885540667035	0.00910302369381624	0.0147461553187863	0.00398551957401721	0.000753731214744716	0.000112501276460544	0.000215640929264945
"8833"	0.0116043676508118	0.000963356559324984	0.00330955845514891	0.0276134070414441	0.013175496203382	0.000610769867548225	0.0135656042181108	0.00571067433919715	0.00392199295210063	0.0214164498709104	0.00699827080908098	0.000452253613161155	0.000276044412835712	0.000242683803031094
"4048"	0.0194711768664888	0.0010883682002601	0.00352681956149697	0.0355393125174084	0.0365091104504725	0.000939967840910157	0.0313719454161705	0.00345141975304964	0.00901626982966363	0.0139440716933039	0.0204046919125077	0.00256670352170996	5.98880054170921e-05	0.000583950376085395
"2642"	0.00883524525093334	0.00385601590823336	0.0107149011504475	0.0420307434888414	0.0613950799988402	0.00310286450855508	0.0254558465387877	0.010024933175087	0.00801164206466609	0.0410579140418967	0.0147558141836502	0.00242292501032447	0.000164374455755767	0.000240268833378519
"3596"	0.0131905630041843	0.00854578778760831	0.0220486459843835	0.0805543765801063	0.0728204505116942	0.00395749380662506	0.0588874520295438	0.0194482958269554	0.0286180508751908	0.0745145569404701	0.0300424739126258	0.00459186812990967	4.88545693448664e-05	0.00081619392274359
"5138"	0.00646755801781555	0.00111756080660972	0.00449892824026814	0.0253634880091788	0.0214588188182935	0.00187734858736678	0.0178441653334284	0.00896937879634065	0.0091946316199661	0.0374485455729855	0.00796185610537417	0.00064563048192269	0.00149467291536844	0.000659323943829031
"10460"	0	0.00786179169753412	0	0.0372917282803255	0.00548783219916002	0	0.00301217314650505	0.0237898181478231	0.00642070892312113	0.0155369664663497	0.00301217314650505	0	0	0
